0,E1,5999,normal,[],3851,0,2149,0,0.6418333333333334,0.3581666666666667,0,0.0,0,0,37.842358112335205
0,E1,5999,normal,[],5700,0,300,0,0.95,0.05,0,0.0,0,0,0.8370492458343506
0,E1,5999,outlier,[0],5698,2,242,58,0.9593333333333334,0.040740740740740744,0.9666666666666667,0.19333333333333333,0.32222222222222224,0,0.4985239505767822
0,E1,5999,outlier,[1],5697,3,243,57,0.959,0.04090909090909091,0.95,0.19,0.3166666666666667,0,0.48424816131591797
0,E1,5999,outlier,[2],5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.47908592224121094
0,E1,5999,outlier,"[0, 1]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.49631810188293457
0,E1,5999,outlier,"[0, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.5039243698120117
0,E1,5999,outlier,"[1, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.5747981071472168
0,E1,5999,outlier,"[0, 1, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.4961259365081787
0,E1,5999,constant,[0],5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.4618980884552002
0,E1,5999,constant,[1],5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.48171210289001465
0,E1,5999,constant,[2],5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.4750821590423584
0,E1,5999,constant,"[0, 1]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.5527939796447754
0,E1,5999,constant,"[0, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.47771692276000977
0,E1,5999,constant,"[1, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.4823188781738281
0,E1,5999,constant,"[0, 1, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.4844329357147217
0,E1,5999,noise,[0],5670,30,270,30,0.95,0.045454545454545456,0.5,0.1,0.16666666666666669,0,0.6265599727630615
0,E1,5999,noise,[1],5669,32,271,28,0.9495,0.04562289562289562,0.4666666666666667,0.09364548494983277,0.15598885793871864,0,0.5478639602661133
0,E1,5999,noise,[2],5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.46785497665405273
0,E1,5999,noise,"[0, 1]",5693,8,247,52,0.9575,0.04158249158249158,0.8666666666666667,0.17391304347826086,0.2896935933147633,0,0.47699403762817383
0,E1,5999,noise,"[0, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.47882080078125
0,E1,5999,noise,"[1, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.49034786224365234
0,E1,5999,noise,"[0, 1, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.48448896408081055
0,E1,5999,normal,[],5700,0,300,0,0.95,0.05,0,0.0,0,0,0.5325920581817627
0,E1,5999,outlier,[0],5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.4743649959564209
0,E1,5999,outlier,[1],5696,4,244,56,0.9586666666666667,0.04107744107744108,0.9333333333333333,0.18666666666666668,0.31111111111111106,0,0.4703238010406494
0,E1,5999,outlier,[2],5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.47404003143310547
0,E1,5999,outlier,"[0, 1]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.47954607009887695
0,E1,5999,outlier,"[0, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.48527073860168457
0,E1,5999,outlier,"[1, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.5552828311920166
0,E1,5999,outlier,"[0, 1, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.5005922317504883
0,E1,5999,constant,[0],5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.46088719367980957
0,E1,5999,constant,[1],5701,0,239,60,0.9601666666666666,0.040235690235690236,1.0,0.20066889632107024,0.3342618384401114,0,0.45967817306518555
0,E1,5999,constant,[2],5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.4518289566040039
0,E1,5999,constant,"[0, 1]",5701,0,239,60,0.9601666666666666,0.040235690235690236,1.0,0.20066889632107024,0.3342618384401114,0,0.6040608882904053
0,E1,5999,constant,"[0, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.6474292278289795
0,E1,5999,constant,"[1, 2]",5700,0,240,60,0.96,0.04040404040404041,1.0,0.2,0.33333333333333337,0,0.47733283042907715
0,E1,30110,normal,[],4504,0,1496,0,0.7506666666666667,0.24933333333333332,0,0.0,0,0,14.428788900375366
0,E1,30110,outlier,[0],4447,47,1493,13,0.7433333333333333,0.2513468013468014,0.21666666666666667,0.008632138114209827,0.016602809706257982,0,4.255046844482422
0,E1,30110,outlier,[1],4445,47,1495,13,0.743,0.2516835016835017,0.21666666666666667,0.008620689655172414,0.016581632653061226,0,4.609618902206421
0,E1,30110,outlier,[2],4447,46,1493,14,0.7435,0.2513468013468014,0.23333333333333334,0.0092899800928998,0.017868538608806633,0,1.9101989269256592
0,E1,30110,outlier,"[0, 1]",4447,4,1493,56,0.7505,0.2513468013468014,0.9333333333333333,0.036152356358941255,0.06960845245494096,0,3.5726640224456787
0,E1,30110,normal,[],4514,0,1486,0,0.7523333333333333,0.24766666666666667,0,0.0,0,0,9.053147077560425
0,E1,30110,outlier,[0],4455,55,1485,5,0.7433333333333333,0.25,0.08333333333333333,0.003355704697986577,0.006451612903225807,0,8.3296959400177
0,E1,30110,normal,[],-4559,0,10559,0,-0.7598333333333334,1.7598333333333334,0,0.0,0,0,1.9849228858947754
0,E1,30110,outlier,[0],-4601,0,10541,60,-0.7568333333333334,1.7745791245791245,1.0,0.005659843410998963,0.01125597973923647,0,1.9452097415924072
0,E1,30110,outlier,[1],-4599,1,10539,59,-0.7566666666666667,1.7742424242424242,0.9833333333333333,0.005567088129835818,0.011071495590167011,0,2.2450830936431885
0,E1,30110,outlier,[2],-4604,0,10544,60,-0.7573333333333333,1.775084175084175,1.0,0.005658242172764994,0.011252813203300826,0,1.6581413745880127
0,E1,30110,normal,[],4619,0,1381,0,0.7698333333333334,0.23016666666666666,0,0.0,0,0,0.3120129108428955
0,E1,30110,outlier,[0],4561,48,1379,12,0.7621666666666667,0.23215488215488214,0.2,0.008626887131560028,0.016540317022742935,0,0.2269599437713623
