,Exp,ID,anomalyName,anomalyType,TN,FN,FP,TP,ACC,FPR,TPR,P,F1,Update_times,runtime
0,E0,29999,normal,[],22748,0,1252,0,0.9478333333333333,0.05216666666666667,0,0.0,0,0,47.36250400543213
0,E0,29999,outlier,[0],21610,0,1190,1200,0.9504166666666667,0.052192982456140354,1.0,0.502092050209205,0.6685236768802229,0,36.25016498565674
0,E0,29999,outlier,[1],21608,192,1192,1008,0.9423333333333334,0.05228070175438596,0.84,0.4581818181818182,0.5929411764705882,0,46.99694514274597
0,E0,29999,outlier,[2],21617,0,1183,1200,0.9507083333333334,0.0518859649122807,1.0,0.5035669324381032,0.6698297516048004,0,62.7827250957489
0,E0,29999,outlier,"[0, 1]",21612,0,1188,1200,0.9505,0.05210526315789474,1.0,0.5025125628140703,0.6688963210702341,0,57.25989294052124
